Pagina,Views,Uniche,Tempo,Entrate,Rimbalzo,uscita,Valore,Author,title,Date
/innovazione/OLD_tech.fanpage.it/se-hai-ricevuto-questo-messaggio-non-rispondere-e-la-truffa-del-codice-whatsapp/,943,881,"379,54",852,"35,56%","91,62%","0,00",-,-,-
/innovazione/scienze/se-non-sopporti-il-tempo-che-passa-potresti-soffrire-di-cronofobia/,943,887,"456,07",887,"39,60%","93,74%","0,00",Valeria Aiello,Se non sopporti il tempo che passa potresti soffrire di cronofobia,2021-12-16T18:00:07+01:00
/innovazione/scienze/questo-aereo-rivoluzionario-sfonda-il-muro-del-suono-senza-boati-test-della-nasa-nel-2023/,942,867,"325,53",850,"46,18%","89,70%","0,00",Andrea Centini,Questo aereo rivoluzionario sfonda il muro del suono senza boati: test della NASA nel 2023,2022-10-24T11:41:14+02:00
/innovazione/scienze/per-la-prima-volta-la-terra-ha-superato-i-2-c-di-riscaldamento-e-sempre-piu-inospitale-per-la-vita/,941,847,"221,00",742,"49,33%","77,15%","0,00",Andrea Centini,Per la prima volta la Terra ha superato i 2° C di riscaldamento: è sempre più inospitale per la vita,2023-11-21T12:31:42+01:00
/innovazione/scienze/rarissimo-gabbiano-di-sabine-avvistato-a-napoli-e-senza-una-zampa-forse-a-causa-di-una-lenza/,941,823,"234,39",760,"62,94%","82,36%","0,00",Andrea Centini,"Rarissimo gabbiano di Sabine avvistato a Napoli: è senza una zampa, forse a causa di una lenza",2023-03-31T17:16:22+02:00
/innovazione/tecnologia/anche-new-york-vieta-tiktok-sui-dispositivi-comunali-e-una-minaccia-per-la-citta/,941,887,"309,35",759,"59,92%","84,06%","0,00",Elisabetta Rosso,Anche New York vieta TikTok sui dispositivi comunali: “È una minaccia per la città”,2023-08-17T09:48:57+02:00
/innovazione/OLD_scienze.fanpage.it/climate-strike-cosi-abbiamo-iniziato-a-intossicare-la-terra-causando-i-cambiamenti-climatici/,940,801,"580,76",798,"27,79%","84,57%","0,00",-,-,-
/innovazione/scienze/possiamo-emettere-solo-altri-250-miliardi-di-tonnellate-di-co2-lavviso-degli-scienziati-del-clima/,940,887,"225,62",733,"75,75%","83,72%","0,00",Valeria Aiello,Possiamo emettere solo altri 250 miliardi di tonnellate di CO2: l’avviso degli scienziati del clima,2023-11-06T13:16:36+01:00
/innovazione/OLD_tech.fanpage.it/migliori-aplificatori-per-antenna-tv/,939,818,"711,84",817,"30,22%","86,69%","0,00",-,-,-
/innovazione/scienze/alzheimer-e-parkinson-sono-forse-due-facce-della-stessa-malattia-lipotesi-di-uno-studio-italiano/,939,822,"192,16",89,"58,43%","36,10%","0,00",Andrea Centini,Alzheimer e Parkinson sono forse due “facce” della stessa malattia: l’ipotesi di uno studio italiano,2022-11-29T19:00:16+01:00
/innovazione/scienze/cigno-decapitato-in-un-porto-di-trieste-luccello-era-li-da-alcuni-giorni/,939,850,"172,45",777,"65,17%","81,47%","0,00",Andrea Centini,Cigno decapitato in un porto di Trieste: l’uccello era lì da alcuni giorni,2023-05-09T19:56:43+02:00
/innovazione/scienze/il-canto-degli-uccelli-e-il-birdwatching-migliorano-il-benessere-mentale-per-molte-ore-al-giorno/,939,765,"164,50",728,"53,08%","78,81%","0,00",Andrea Centini,Il canto degli uccelli e il birdwatching fanno bene alla salute,2022-10-31T09:48:07+01:00
/innovazione/scienze/qual-e-la-causa-della-misteriosa-spirale-luminosa-avvistata-nel-cielo-dellalaska/,939,866,"266,47",749,"64,85%","79,55%","0,00",Valeria Aiello,Qual è la causa della misteriosa spirale luminosa avvistata nel cielo dell’Alaska,2023-04-17T11:31:40+02:00
/innovazione/scienze/un-misterioso-oggetto-sta-per-essere-risucchiato-dal-buco-nero-al-centro-della-nostra-galassia/,939,865,"191,91",686,"71,91%","78,70%","0,00",Valeria Aiello,Un misterioso oggetto sta per essere risucchiato dal buco nero al centro della nostra galassia,2023-02-28T13:44:26+01:00
/innovazione/scienze/cosa-significa-che-il-sottomarino-titan-e-imploso-e-come-sono-morti-i-suoi-passeggeri/?from=taboola_exploremore,938,844,"209,24",649,"74,27%","75,59%","0,00",Valeria Aiello,Il sottomarino Titan disperso è imploso: cosa significa e come sono morti i 5 passeggeri,2023-06-23T11:00:37+02:00
/innovazione/scienze/perche-gli-esseri-umani-non-hanno-la-coda/,938,851,"412,42",846,"39,91%","89,66%","0,00",Andrea Centini,Perché gli esseri umani non hanno la coda,2022-01-11T20:15:32+01:00
/innovazione/OLD_scienze.fanpage.it/mummia-aliena-trovata-in-peru-ecco-perche-si-tratta-di-un-fake-clamoroso/,937,875,"502,81",843,"33,25%","91,46%","0,00",-,-,-
/innovazione/scienze/perche-la-nuova-zelanda-ha-inserito-5-specie-estinte-nel-concorso-per-votare-luccello-del-secolo/,935,863,"208,55",754,"76,91%","85,24%","0,00",Andrea Centini,Perché la Nuova Zelanda ha inserito 5 specie estinte nel concorso per votare l'”Uccello del Secolo”,2023-07-31T16:26:26+02:00
/innovazione/scienze/perche-puoi-rimanere-negativo-al-covid-anche-se-in-famiglia-sono-tutti-positivi/,934,865,"479,05",861,"51,91%","91,97%","0,00",Valeria Aiello,Perché puoi rimanere negativo al Covid anche se in famiglia sono tutti positivi,2022-01-28T20:08:42+01:00
/innovazione/tecnologia/il-ceo-di-tiktok-parla-della-indagini-negli-usa-amate-lapp-e-ve-la-potrebbero-togliere/,934,712,"213,36",613,"65,58%","68,74%","0,00",Elisabetta Rosso,Il Ceo di TikTok parla della indagini negli Usa: “Voi amate l’app e ora ve la potrebbero togliere”,2023-03-22T09:24:49+01:00
/innovazione/scienze/la-malattia-del-cervo-zombie-preoccupa-gli-esperti-puo-essere-trasmessa-agli-umani/p1/,933,834,"193,48",817,"65,48%","86,17%","0,00",Valeria Aiello,La malattia del “cervo zombie” preoccupa gli esperti: “Può essere trasmessa agli umani”,2023-12-27T13:14:33+01:00
/innovazione/scienze/luomo-sta-mutilando-lalbero-della-vita-tasso-di-estinzione-35-volte-piu-rapido-a-causa-nostra/,931,861,"193,78",732,"75,85%","78,52%","0,00",Andrea Centini,L’uomo sta mutilando l’albero della vita: tasso di estinzione 35 volte più rapido a causa nostra,2023-09-19T18:56:28+02:00
/innovazione/scienze/perche-alcune-persone-muoiono-dopo-aver-fatto-sesso/,931,875,"173,88",867,"45,74%","92,70%","0,00",Valeria Aiello,Perché alcune persone muoiono dopo aver fatto sesso,2022-01-25T16:23:36+01:00
/innovazione/tecnologia/la-storia-della-setta-cattolica-che-compra-i-dati-su-grindr-per-perseguitare-i-preti-omosessuali/,931,886,"284,66",756,"58,44%","74,65%","0,00",Elisabetta Rosso,La storia della setta cattolica che compra i dati su Grindr per perseguitare i preti omosessuali,2023-03-10T13:14:25+01:00
/innovazione/tecnologia/la-storia-di-bankman-fried-il-miliardario-delle-cripto-che-ha-perso-il-94-dei-suoi-soldi-in-un-giorno/,931,841,"198,45",605,"57,40%","66,70%","0,00",Valerio Berra,"La storia di Bankman-Fried, il miliardario delle cripto che ha perso il 94% dei suoi soldi in un giorno",2022-11-09T18:53:47+01:00
/innovazione/OLD_scienze.fanpage.it/aspirina-contro-la-disfunzione-erettile-funziona-come-il-viagra/,930,868,"419,87",865,"33,87%","92,37%","0,00",-,-,-
/innovazione/tecnologia/la-commissione-ue-vieta-ai-suoi-dipendenti-di-usare-lintelligenza-artificiale-per-certi-documenti/,930,874,"214,05",710,"70,08%","80,43%","0,00",Valerio Berra,La Commissione Ue vieta ai suoi dipendenti di usare l’intelligenza artificiale per “certi documenti”,2023-06-01T13:32:13+02:00
/innovazione/tecnologia/cosa-sono-le-particelle-cosmiche-che-si-trovano-sui-tetti-delle-cattedrali/,929,866,"243,93",706,"69,49%","78,15%","0,00",Elisabetta Rosso,Cosa sono le “particelle cosmiche” che si trovano sui tetti delle cattedrali,2023-09-20T18:11:26+02:00
/innovazione/OLD_tech.fanpage.it/lultimo-filtro-di-snapchat-vi-trasforma-in-anziani-e-bambini/,928,808,"244,10",802,"42,06%","84,27%","0,00",-,-,-
/innovazione/scienze/scoperto-il-relitto-della-nave-che-provo-ad-avvisare-il-titanic-del-rischio-di-iceberg/,928,871,"134,27",444,"45,96%","62,61%","0,00",Andrea Centini,Scoperto il relitto della nave che provò ad avvisare il Titanic del rischio di iceberg,2022-10-04T14:15:15+02:00
/innovazione/tecnologia/addio-compressione-ora-whatsapp-lavora-a-unopzione-per-inviare-immagini-ad-alta-qualita/,928,858,"320,44",806,"47,15%","86,64%","0,00",Elisabetta Rosso,"Addio compressione, ora WhatsApp lavora a un’opzione per inviare immagini ad alta qualità",2023-01-20T13:24:40+01:00
/innovazione/OLD_scienze.fanpage.it/meningite-eosinofila-dopo-aver-mangiato-una-lumaca-come-uccide-langiostrongylus-cantonensis/,927,847,"378,62",836,"34,67%","90,08%","0,00",-,-,-
/innovazione/scienze/leucemia-speranze-da-cellule-car-cik-in-remissione-completa-il-67-dei-pazienti-lo-studio-italiano/,926,841,"155,36",684,"60,76%","77,32%","0,00",Andrea Centini,"Leucemia, speranze da cellule CAR-CIK: in remissione completa il 67% dei pazienti. Lo studio italiano",2023-10-23T16:00:36+02:00
/innovazione/scienze/magnifica-eclissi-anulare-sabato-14-ottobre-a-che-ora-e-come-vede-lanello-di-fuoco/?from=taboola_exploremore,926,885,"107,49",124,"75,81%","46,11%","0,00",Andrea Centini,Magnifica eclissi anulare sabato 14 ottobre: a che ora e come vedere l’anello di fuoco,2023-10-09T15:38:26+02:00
/innovazione/OLD_tech.fanpage.it/come-cambiare-lingua-su-facebook/,923,842,"291,77",840,"36,17%","90,57%","0,00",-,-,-
/innovazione/tecnologia/un-disegno-di-legge-negli-stati-uniti-vuole-vietare-i-social-ai-minori-di-13-anni-sul-serio/,923,879,"362,59",838,"56,99%","90,03%","0,00",Valerio Berra,"Un disegno di legge negli Stati Uniti vuole vietare i social ai minori di 13 anni, sul serio",2023-05-05T12:37:16+02:00
/innovazione/scienze/cosa-dei-fare-se-ce-un-tornado-in-arrivo/?from=taboola_exploremore,922,863,"308,33",770,"76,46%","89,15%","0,00",Andrea Centini,Cosa devi fare se c’è un tornado in arrivo,2023-08-07T18:34:55+02:00
/innovazione/tecnologia/tutti-i-dubbi-che-abbiamo-su-giove-lalgoritmo-di-polizia-predittiva-per-anticipare-i-reati/,922,864,"294,79",727,"57,14%","73,97%","0,00",Valerio Berra,"Tutti i dubbi che abbiamo su Giove, l’algoritmo di “polizia predittiva” per anticipare i reati",2023-06-08T11:53:41+02:00
/innovazione/OLD_tech.fanpage.it/perche-le-batterie-delle-biciclette-e-dei-monopattini-elettrici-possono-esplodere/,921,839,"584,16",829,"32,06%","90,01%","0,00",-,-,-
/innovazione/tecnologia/si-fingeva-medico-su-tiktok-ora-dalya-e-stata-condannata-a-un-tribunale-quanto-dovra-pagare/?from=taboola_exploremore,921,878,"110,44",234,"87,07%","57,33%","0,00",Valerio Berra,"Si fingeva medico su TikTok, ora Dalya è stata condannata a un tribunale: quanto dovrà pagare",2023-10-13T13:28:10+02:00
/innovazione/scienze/questo-ammasso-stellare-sembra-avere-leta-delluniverso/,920,834,"287,27",773,"68,30%","83,91%","0,00",Valeria Aiello,Questo ammasso stellare sembra avere l’età dell’universo,2023-06-27T08:54:39+02:00
/innovazione/tecnologia/lincontro-tra-musk-e-zuckerberg-puo-saltare-elon-non-e-serio-trova-scuse-per-non-battersi/,920,861,"315,38",750,"62,90%","83,04%","0,00",Andrea Centini,"L’incontro tra Musk e Zuckerberg può saltare: “Elon non è serio, trova scuse per non battersi”",2023-08-14T08:44:57+02:00
/innovazione/scienze/il-telescopio-spaziale-james-webb-cattura-lesplosione-stellare-piu-vicina-alla-terra/,919,823,"182,01",715,"63,09%","80,85%","0,00",Valeria Aiello,Il telescopio spaziale James Webb cattura l’esplosione stellare più vicina alla Terra,2023-09-01T11:10:42+02:00
/innovazione/OLD_scienze.fanpage.it/perche-non-ti-devi-preoccupare-se-vedi-questi-segni-sul-braccio-dopo-il-vaccino-anti-covid/,917,879,"333,62",878,"43,51%","95,75%","0,00",-,-,-
/innovazione/scienze/loms-pronta-a-dichiarare-il-dolcificante-aspartame-come-possibile-cancerogeno-per-luomo/,917,835,"278,77",713,"49,79%","81,35%","0,00",Valeria Aiello,L’OMS pronta a dichiarare il dolcificante aspartame come “possibile cancerogeno per l’uomo”,2023-06-29T20:42:10+02:00
/innovazione/tecnologia/dalle-ricette-alle-bio-di-tinder-cinque-cose-da-scrivere-con-lintelligenza-artificiale-di-chatgpt/,917,840,"171,90",399,"44,00%","68,59%","0,00",Elisabetta Rosso,"Dalle ricette alle bio di Tinder, cinque cose da scrivere con l’intelligenza artificiale di ChatGpt",2022-12-13T13:18:30+01:00
/innovazione/OLD_tech.fanpage.it/youtube-ha-iniziato-a-mostrare-pubblicita-porno-tra-un-video-e-laltro/,915,848,"194,73",831,"47,73%","90,05%","0,00",-,-,-
/innovazione/scienze/gli-alieni-non-ci-fanno-visita-perche-il-sistema-solare-non-interessa-loro-secondo-uno-studio/,915,849,"196,82",447,"48,32%","64,48%","0,00",Andrea Centini,"Gli alieni non ci fanno visita perché il Sistema solare non interessa loro, secondo uno studio",2022-10-26T10:50:06+02:00
/innovazione/scienze/la-prima-foto-della-terra-di-un-nuovo-satellite-e-magnifica-fornira-previsioni-meteo-accuratissime/,915,821,"214,98",748,"60,21%","81,86%","0,00",Andrea Centini,La prima foto della Terra di un nuovo satellite è magnifica: fornirà previsioni meteo accuratissime,2023-05-11T16:55:25+02:00
/innovazione/tecnologia/cosa-sappiamo-della-superbomba-usata-dalla-russia-trasporta-1-000-chili-di-esplosivo/,915,838,"228,77",816,"76,65%","89,95%","0,00",Valerio Berra,Cosa sappiamo della “superbomba” usata dalla Russia: “Trasporta una tonnellata di esplosivo e si muove come un aliante”,2023-03-06T16:32:03+01:00
/innovazione/scienze/i-fertilizzanti-possono-trasferire-luranio-nelle-falde-acquifere-secondo-uno-studio/,914,840,"189,76",771,"80,98%","84,68%","0,00",Andrea Centini,"I fertilizzanti possono trasferire l’uranio nelle falde acquifere, secondo uno studio",2023-03-21T18:15:51+01:00
/innovazione/scienze/covid-e-influenza-in-italia-picchi-attesi-tra-natale-e-capodanno-i-sintomi-delle-diverse-infezioni/?from=taboola_exploremore,913,878,"175,09",604,"82,62%","77,55%","0,00",Valeria Aiello,"Covid e influenza in Italia, picchi attesi tra Natale e Capodanno: i sintomi delle diverse infezioni",2023-12-26T13:40:56+01:00
/innovazione/tecnologia/playboy-presenta-la-sua-versione-digitale-per-diventare-il-nuovo-onlyfans/,912,827,"151,74",763,"45,69%","80,04%","0,00",Elisabetta Rosso,Playboy presenta la sua versione digitale per diventare il nuovo OnlyFans,2023-03-15T19:44:15+01:00
/innovazione/OLD_scienze.fanpage.it/gigantesco-pesce-luna-spiaggiato-in-australia-e-il-pesce-osseo-piu-grande-del-pianeta/,911,817,"201,19",813,"48,40%","89,24%","0,00",-,-,-
/innovazione/scienze/madre-e-figlia-da-record-prime-turiste-spaziali-dai-caraibi-grazie-a-una-lotteria/,911,850,"380,51",787,"67,68%","86,83%","0,00",Andrea Centini,Madre e figlia da record: prime turiste spaziali dai Caraibi grazie a una lotteria,2023-08-08T08:33:04+02:00
/innovazione/OLD_scienze.fanpage.it/i-coriandoli-sono-dannosi-per-la-natura-legambiente-meglio-le-stelle-filanti/,908,806,"361,59",804,"41,49%","88,33%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/se-hai-scaricato-una-di-queste-app-probabilmente-ti-hano-rubato-dei-soldi/,908,847,"441,33",843,"31,25%","92,73%","0,00",-,-,-
/innovazione/scienze/cosa-sono-le-ondate-di-calore-quali-sono-i-rischi-e-come-possiamo-proteggerci/,908,818,"159,57",469,"62,00%","64,65%","0,00",Andrea Centini,"Cosa sono le ondate di calore, quali sono i rischi e come possiamo proteggerci",2023-06-20T15:34:58+02:00
/innovazione/scienze/cose-il-satan-2-il-missile-nucleare-ipersonico-che-putin-vuole-testare-entro-la-fine-dellanno/,908,846,"172,11",684,"52,34%","80,51%","0,00",Valeria Aiello,"Cos’è il Satan 2, il missile nucleare ipersonico che Putin vuole testare entro la fine dell’anno",2022-11-08T18:48:28+01:00
/innovazione/scienze/nuovi-pannelli-solari-trasparenti-possono-sostituire-vetri-di-finestre-e-schermi-dei-dispositivi/p2/,908,863,"219,81",861,"66,98%","94,71%","0,00",Valeria Aiello,Nuovi pannelli solari trasparenti possono sostituire vetri di finestre e schermi dei dispositivi,2022-10-27T15:16:57+02:00
/innovazione/tecnologia/per-elon-musk-una-tesi-antisemita-e-diventata-una-verita-assoluta/,908,842,"288,09",707,"60,68%","81,17%","0,00",Valerio Berra,Per Elon Musk una tesi antisemita è diventata una “verità assoluta”,2023-11-17T18:20:01+01:00
/innovazione/scienze/milioni-di-metri-cubi-di-metano-rischiano-di-fuoriuscire-dal-permafrost-come-una-bomba-a-orologeria/,906,849,"176,59",582,"63,75%","66,00%","0,00",Andrea Centini,Milioni di metri cubi di metano rischiano di fuoriuscire dal permafrost: come una bomba a orologeria,2023-12-14T13:03:19+01:00
/innovazione/tecnologia/acea-e-sotto-attacco-hacker-dietro-ce-il-gruppo-di-cyber-criminali-black-basta/,906,842,"357,42",772,"48,58%","87,53%","0,00",Valerio Berra,"Acea è sotto attacco hacker, dietro c’è il gruppo di cyber criminali Black Basta",2023-02-02T17:56:26+01:00
/innovazione/OLD_tech.fanpage.it/camino-per-casa-vostra-come-trasformare-la-tv-in-un-focolare-con-netflix/,905,835,"463,21",835,"29,90%","92,27%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/youporn-4-85-miliardi-di-visite-nel-2012-italia-al-4-posto/,905,792,"128,20",777,"63,25%","85,19%","0,00",-,-,-
/innovazione/scienze/perche-e-pericoloso-bere-lacqua-del-mare-e-usarla-per-condire-e-cucinare/p4/,903,845,"297,07",842,"51,72%","93,36%","0,00",Andrea Centini,Perché è pericoloso bere l’acqua del mare e usarla per condire e cucinare,2023-07-13T15:27:53+02:00
/innovazione/scienze/oggi-e-la-giornata-mondiale-degli-oceani-il-piu-grande-serbatoio-di-biodiversita-della-terra/,902,803,"182,32",788,"78,35%","87,25%","0,00",Valeria Aiello,"Oggi è la Giornata Mondiale degli Oceani, il più grande serbatoio di biodiversità della Terra",2023-06-08T10:53:48+02:00
/innovazione/scienze/questo-gel-puo-raccogliere-lacqua-dallaria-del-deserto/,902,820,"246,92",743,"66,80%","82,82%","0,00",Valeria Aiello,Questo gel può raccogliere l’acqua dall’aria del deserto,2023-06-18T12:30:43+02:00
/innovazione/OLD_tech.fanpage.it/dentro-al-camper-da-2-milioni-di-dollari-con-design-da-yacht-e-garage-interno/,901,836,"280,59",834,"43,44%","92,34%","0,00",-,-,-
/innovazione/scienze/cose-il-drone-sottomarino-poseidon-larma-nucleare-russa-che-provoca-uno-tsunami/,901,844,"507,66",833,"61,39%","90,34%","0,00",Valeria Aiello,"Cos’è il drone sottomarino Poseidon, l’arma nucleare russa che provoca uno tsunami",2022-05-02T10:27:39+02:00
/innovazione/scienze/la-nuova-mappa-di-venere-mostra-per-la-prima-volta-tutti-i-suoi-85-000-vulcani/,901,828,"147,81",672,"70,52%","78,25%","0,00",Valeria Aiello,La nuova mappa di Venere mostra per la prima volta tutti i suoi 85.000 vulcani,2023-04-01T16:16:12+02:00
/innovazione/tecnologia/perche-un-meme-di-barbie-ha-fatto-arrabbiare-i-giapponesi/,901,832,"159,98",653,"63,86%","80,47%","0,00",Valerio Berra,Perché un meme di Barbie ha fatto arrabbiare i giapponesi,2023-08-01T11:18:40+02:00
/innovazione/OLD_scienze.fanpage.it/chi-assume-farmaci-o-la-pillola-non-deve-prendere-il-sole-la-verita-sulla-fotosenbilita/,900,860,"627,39",860,"26,02%","95,11%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/i-10-migliori-occhiali-per-pc-opinioni-e-classifica/,900,817,"883,94",803,"25,87%","89,22%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/nascondere-foto-file-android/,900,797,"472,39",796,"26,57%","88,33%","0,00",-,-,-
/innovazione/scienze/nuova-terapia-anticancro-allunga-e-la-vita-dei-cani-malati-terminali-alcuni-guariscono/,899,796,"287,25",660,"51,97%","77,42%","0,00",Andrea Centini,Nuova terapia anticancro allunga la vita dei cani malati terminali: alcuni guariscono,2023-01-31T13:13:24+01:00
/innovazione/scienze/il-piu-grande-ghiacciaio-dei-pirenei-sta-morendo-gli-restano-10-anni-forse-anche-meno/,897,829,"297,08",735,"61,68%","79,71%","0,00",Andrea Centini,"Il più grande ghiacciaio dei Pirenei sta morendo: “Gli restano 10 anni, forse anche meno”",2023-08-10T13:06:31+02:00
