Pagina;Views;Uniche;Tempo;Entrate;Rimbalzo;uscita;Valore
/innovazione/OLD_scienze.fanpage.it/perche-quando-ti-svegli-alle-3-del-mattino-sei-assalito-da-ansia-e-preoccupazione/;865;804;589,42;804;37,47%;92,60%;0,00
/innovazione/tecnologia/lultimo-video-di-atlas-e-impressionante-il-robot-bipede-salta-sposta-gli-oggetti-e-si-muove-come-un-umano/;865;736;183,06;680;56,76%;78,96%;0,00
/innovazione/scienze/come-difendersi-dal-caldo-record-i-consigli-del-ministero-della-salute-per-proteggersi-al-meglio/;864;755;211,52;464;54,18%;67,13%;0,00
/innovazione/scienze/studio-rivela-orario-e-mese-in-cui-si-verificano-piu-suicidi-e-pensieri-suicidari/;862;804;207,96;738;42,43%;82,95%;0,00
/innovazione/tecnologia/chatgpt-si-prepara-al-ritorno-in-italia-il-garante-della-privacy-lazienda-vuole-collaborare/;862;798;192,82;652;64,93%;80,63%;0,00
/innovazione/tecnologia/facebook-sta-bloccando-gli-utenti-che-non-hanno-attivato-la-funzione-protect/;861;775;317,87;766;42,84%;88,73%;0,00
/innovazione/OLD_tech.fanpage.it/whatsapp-integra-il-motore-di-ricerca-giphy-e-tenor-per-inviare-gif-animate/;860;775;317,72;775;40,26%;88,60%;0,00
/innovazione/scienze/fungo-mortale-candida-auris-in-italia-quali-sono-i-sintomi-come-si-trasmette-e-cura/;859;802;176,43;558;50,45%;74,74%;0,00
/innovazione/OLD_tech.fanpage.it/apple-watch-alcuni-utenti-segnalano-arrossamenti-ed-irritazioni/;858;808;464,61;808;23,40%;94,06%;0,00
/innovazione/scienze/vaccini-covid-con-meno-effetti-collaterali-antonella-viola-spiega-limportante-scoperta-del-suo-team/?from=taboola_exploremore;858;770;134,61;186;71,66%;52,68%;0,00
/innovazione/scienze/vitamina-d-inefficace-per-covid-e-prevenzione-delle-fratture-nei-sani-stretta-sulle-prescrizioni/;857;792;214,70;688;70,10%;84,25%;0,00
/innovazione/OLD_scienze.fanpage.it/cinque-bufale-sullattentato-dell11-settembre-a-cui-continuiamo-a-credere-adesso-basta/;856;795;449,61;737;29,36%;88,20%;0,00
/innovazione/OLD_tech.fanpage.it/5-suonerie-indimenticabili-degli-anni-90/;856;770;266,39;762;38,27%;88,55%;0,00
/innovazione/scienze/quattro-anni-di-covid-pregliasco-a-fanpage-it-rischiamo-cigno-nero-ma-virus-buono-piu-probabile/?from=taboola_exploremore;856;800;223,45;573;83,77%;78,50%;0,00
/innovazione/OLD_tech.fanpage.it/perche-migliaia-di-fan-stanno-firmando-una-petizione-per-togliere-i-video-di-mia-khalifa-da-internet/;855;775;165,40;759;38,68%;88,42%;0,00
/innovazione/scienze/i-mirtilli-riducono-il-rischio-di-infezioni-alle-vie-urinarie-lo-conferma-uno-studio/;855;791;127,73;564;74,43%;72,40%;0,00
/innovazione/shopping-news/game-week-di-primavera-40-di-sconto-su-playstation-5-videogiochi-e-accessori-su-ebay/;854;803;338,56;793;46,16%;92,74%;0,00
/innovazione/OLD_tech.fanpage.it/miglior-cellulare-per-anziani/;852;805;1050,19;799;29,57%;93,90%;0,00
/innovazione/scienze/la-solitudine-e-pericolosa-come-il-fumo-uccide-come-un-pacchetto-di-sigarette-al-giorno/;850;773;198,16;681;53,15%;75,76%;0,00
/innovazione/tecnologia/questo-dispositivo-con-le-labbra-di-silicone-puo-inviare-e-ricevere-baci-a-distanza/;849;771;305,14;677;59,44%;82,33%;0,00
/innovazione/OLD_scienze.fanpage.it/lincredibile-storia-di-brock-il-ragazzo-sopravvissuto-ad-una-decapitazione-interna-cose/;848;807;759,34;806;33,17%;95,17%;0,00
/innovazione/scienze/ci-avviciniamo-alla-catastrofe-climatica-ottobre-2023-il-piu-caldo-di-sempre-nellanno-piu-rovente/;848;764;210,82;657;65,14%;70,52%;0,00
/innovazione/tecnologia/amazon-sta-per-lanciare-in-orbita-i-suoi-primi-satelliti/;847;796;274,66;688;70,45%;85,01%;0,00
/innovazione/OLD_tech.fanpage.it/trucchi-whatsapp-come-cercare-una-parola-o-una-frase-nelle-chat/;846;782;524,23;782;29,81%;92,20%;0,00
/innovazione/OLD_tech.fanpage.it/iphone-12-il-caricatore-magsafe-puo-danneggiare-le-carte-di-credito-i-consigli-di-apple/;845;801;665,32;796;19,00%;94,79%;0,00
/innovazione/tecnologia/elon-musk-entra-nella-corsa-per-la-casa-bianca-oggi-lancia-il-suo-candidato-su-twitter/;845;795;208,22;695;65,52%;80,00%;0,00
/innovazione/tecnologia/quanto-guadagnano-dai-loro-video-i-the-borderline-gli-youtuber-dellincidente-in-lamborghini/?from=taboola_exploremore;845;737;156,96;659;70,86%;79,17%;0,00
/innovazione/OLD_tech.fanpage.it/proteggere-programmi-e-giochi-con-una-password-in-windows/;844;752;398,40;750;18,70%;88,74%;0,00
/innovazione/tecnologia/strane-dimissioni-e-perdite-da-milioni-di-dollari-cosa-succede-alla-sfera-di-las-vegas/;844;775;269,46;692;40,40%;83,77%;0,00
/innovazione/scienze/una-molecola-che-regola-la-nostra-risposta-allo-stress-puo-frenare-lansia-e-favorirne-la-riduzione/;843;765;285,18;717;45,06%;86,48%;0,00
/innovazione/tecnologia/il-ceo-di-chatgpt-confessa-la-sua-piu-grande-paura-lia-potrebbe-danneggiare-le-persone/;843;773;230,47;526;59,89%;72,24%;0,00
/innovazione/scienze/la-caffeina-contenuta-nel-caffe-e-altre-bevande-brucia-i-grassi-e-puo-ridurre-il-rischio-di-diabete/;842;779;124,55;671;76,64%;81,12%;0,00
/innovazione/OLD_tech.fanpage.it/degli-hacker-hanno-invaso-il-gioco-per-bambini-roblox-con-messaggi-di-propaganda-pro-trump/;841;750;210,14;750;34,89%;88,70%;0,00
/innovazione/scienze/il-viagra-puo-aiutare-i-cani-a-guarire-da-un-raro-ma-grave-disturbo-alimentare/;841;766;320,34;766;44,39%;90,84%;0,00
/innovazione/shopping-news/migliori-ventilatori-a-piantana/;841;759;681,58;700;36,08%;85,85%;0,00
/innovazione/tecnologia/queste-scarpe-promettono-di-aumentare-la-velocita-di-camminata-del-250-ma-costano-parecchio/;841;759;407,85;758;42,56%;90,25%;0,00
/innovazione/scienze/guardare-troppa-tv-aumenta-sensibilmente-il-rischio-di-sviluppare-coaguli-di-sangue/;839;772;287,54;769;51,17%;91,42%;0,00
/innovazione/scienze/la-crema-solare-che-usiamo-in-estate-finisce-nella-neve-dellartico-trovate-tracce-sui-ghiacciai/;839;790;256,21;708;77,68%;89,27%;0,00
/innovazione/shopping-news/pc-portatili-e-tablet-per-lo-smart-working-in-sconto-per-il-prime-day-2023/;839;765;249,87;734;58,86%;88,44%;0,00
/innovazione/tecnologia/questa-intelligenza-artificiale-puo-gestire-una-conversazione-su-tinder-al-posto-vostro/;839;745;109,53;344;38,33%;56,14%;0,00
/innovazione/OLD_tech.fanpage.it/in-fortnite-sono-arrivati-i-bot-ecco-come-sapere-se-sei-stato-eliminato-da-uno-di-loro/;837;794;539,06;793;37,78%;94,38%;0,00
/innovazione/scienze/come-funziona-la-caldaia-a-condensazione-i-vantaggi-e-quanto-si-risparmia/;837;777;249,91;743;46,37%;88,05%;0,00
/innovazione/scienze/lui-e-andi-il-manichino-che-sperimenta-cosa-accade-al-corpo-umano-in-situazioni-di-caldo-estremo/;837;757;210,09;594;68,97%;76,34%;0,00
/innovazione/OLD_tech.fanpage.it/disattivare-l-orario-di-ultimo-accesso-su-facebook-messenger/;836;718;419,78;714;33,19%;85,05%;0,00
/innovazione/tecnologia/festa-del-papa-tutti-i-videogiochi-con-i-migliori-padri-buoni-e-cattivi/;835;753;256,95;734;61,96%;86,59%;0,00
/innovazione/OLD_tech.fanpage.it/non-faccio-piu-views-favij-racconta-perche-il-suo-canale-youtube-e-in-calo/;834;782;343,45;763;32,11%;88,61%;0,00
/innovazione/OLD_tech.fanpage.it/se-lasci-whatsapp-inattivo-il-tuo-account-potrebbe-sparire-dopo-45-giorni/;834;775;444,38;770;36,40%;91,13%;0,00
/innovazione/scienze/cosa-sono-e-come-funzionano-i-nasams-i-sistemi-di-difesa-aerea-che-gli-usa-daranno-allucraina/;834;781;427,38;770;51,04%;92,21%;0,00
/innovazione/OLD_scienze.fanpage.it/energy-drink-i-bambini-rischiano-un-avvelenamento-da-caffeina/;833;745;430,33;745;37,32%;89,20%;0,00
/innovazione/scienze/perche-il-regno-unito-vieta-il-gas-esilarante-quali-sono-i-rischi-per-la-salute/;833;768;172,53;668;68,71%;77,91%;0,00
/innovazione/tecnologia/su-tiktok-la-guerra-tra-israele-e-hamas-e-diventata-un-altro-modo-per-fare-due-soldi/;833;814;230,94;739;39,11%;86,07%;0,00
/innovazione/scienze/foto-della-luna-con-dettagli-mozzafiato-ottenuta-da-due-appassionati-letta-damore-per-artemis/;832;750;347,67;741;43,80%;88,58%;0,00
/innovazione/OLD_scienze.fanpage.it/cose-il-carcinoma-basocellulare-il-tumore-maligno-della-pelle-che-ha-colpito-valentina-ferragni/;830;787;407,08;767;39,92%;92,77%;0,00
/innovazione/scienze/il-30-gennaio-eclissi-di-marte-la-luna-cancellera-il-pianeta-dal-cielo/;830;746;223,49;673;56,36%;79,88%;0,00
/innovazione/OLD_tech.fanpage.it/come-funzionano-le-etichette-antitaccheggio-dei-negozi/;829;773;576,48;772;30,84%;92,76%;0,00
/innovazione/OLD_scienze.fanpage.it/cose-lipertimesia-la-rara-sindrome-della-super-memoria/;828;763;605,53;758;34,95%;91,55%;0,00
/innovazione/OLD_scienze.fanpage.it/dimenticare-i-ricordi-del-giorno-prima-cose-lamnesia-anterograda-sintomi-e-cura/;827;776;514,67;775;35,70%;93,11%;0,00
/innovazione/tecnologia/ce-un-paese-in-cui-si-possono-inviare-soldi-su-whatsapp-come-funziona-il-pagamento-via-chat-di-meta/;827;765;335,23;683;61,26%;82,22%;0,00
/innovazione/scienze/litalia-non-ha-piu-il-record-per-la-zucca-piu-pesante-del-mondo/;826;728;270,36;671;73,07%;81,72%;0,00
/innovazione/OLD_scienze.fanpage.it/il-morso-devastante-del-serpente-terrore-dei-boschi-necrosi-emorragie-e-morte/;825;767;355,50;761;39,40%;92,00%;0,00
/innovazione/OLD_tech.fanpage.it/come-ripostare-una-storia-di-instagram-in-cui-si-e-stati-taggati/;825;764;513,64;761;30,59%;92,00%;0,00
/innovazione/scienze/un-popolare-dolcificante-potrebbe-farci-sentire-un-po-piu-ansiosi/;825;789;166,21;673;69,73%;83,03%;0,00
/innovazione/OLD_tech.fanpage.it/gli-sticker-animati-sono-arrivati-su-whatsapp-dove-si-trovano-e-come-usare-i-nuovi-adesivi/;824;768;352,28;765;48,50%;92,23%;0,00
/innovazione/scienze/scienziati-risvegliano-un-virus-zombie-rimasto-congelato-nel-permafrost-per-50mila-anni/;824;752;186,55;654;42,99%;80,95%;0,00
/innovazione/scienze/scoperto-mondo-perduto-in-antartide-sotto-500-metri-di-ghiaccio-brulica-di-vita/;824;770;355,78;752;50,79%;90,53%;0,00
/innovazione/tecnologia/ce-un-museo-dove-rivivere-lolocausto-in-realta-virtuale-con-la-tecnologia-combattiamo-lantisemitismo/;824;752;151,12;609;68,14%;79,37%;0,00
/innovazione/OLD_scienze.fanpage.it/orticaria-acquagenica-lallergia-allacqua-che-provoca-pomfi-prurito-e-pelle-arrossata/;823;780;386,90;778;50,38%;94,05%;0,00
/innovazione/OLD_scienze.fanpage.it/situs-inversus-cose-la-rara-anomalia-che-fa-nascere-con-gli-organi-al-contrario/;823;735;368,21;731;34,64%;88,94%;0,00
/innovazione/tecnologia/la-nostra-prova-di-wild-hearts-siamo-andati-a-caccia-di-mostri-nel-giappone-feudale/;823;778;286,33;653;75,84%;86,51%;0,00
/innovazione/OLD_scienze.fanpage.it/lumache-rosa-giganti-su-un-remoto-monte-australiano-chi-sono-le-triboniophorus-kaputar/;822;771;398,79;769;33,89%;92,58%;0,00
/innovazione/OLD_tech.fanpage.it/story/criptovalute/;822;608;203,07;549;65,94%;68,61%;0,00
/innovazione/scienze/loceano-di-encelado-puo-ospitare-un-ecosistema-con-vita-aliena-secondo-un-nuovo-studio/;822;680;156,47;588;61,05%;70,56%;0,00
/innovazione/OLD_scienze.fanpage.it/avvistata-medusa-gigante-grande-come-un-uomo-e-un-polmone-di-mare-dove-in-italia-e-rischi/;821;740;181,41;710;39,02%;85,87%;0,00
/innovazione/scienze/cose-la-sinestesia-del-calendario-la-condizione-neurologica-che-permette-di-vedere-il-tempo/;821;733;366,15;710;43,12%;85,51%;0,00
/innovazione/scienze/scienziati-frenano-la-distrofia-muscolare-in-test-di-laboratorio-speranze-per-nuova-terapia/;821;733;227,74;639;59,84%;80,51%;0,00
/innovazione/scienze/spiaggiamento-di-massa-in-scozia-morti-oltre-50-gobicefali-hanno-seguito-una-femmina/;821;765;229,15;546;72,39%;78,20%;0,00
/innovazione/tecnologia/mentre-leuropa-abbandona-benzina-e-diesel-litalia-resta-il-paese-dove-si-vendono-meno-auto-elettriche/;821;749;276,33;624;57,99%;77,59%;0,00
/innovazione/scienze/cose-il-neuroma-di-morton-la-condizione-di-cui-e-affetta-giulia-de-lellis/?from=taboola_exploremore;820;787;152,87;413;91,04%;71,22%;0,00
/innovazione/scienze/la-nasa-mostra-le-ossa-di-una-mano-cosmica-linquietante-foto-ai-raggi-x/?from=taboola_exploremore;820;777;115,15;63;66,67%;45,00%;0,00
/innovazione/OLD_scienze.fanpage.it/gigantesca-piramide-celata-dalla-terra-emerge-in-indonesia-e-a-strati-e-antichissima/;818;738;351,36;733;39,46%;88,88%;0,00
/innovazione/OLD_scienze.fanpage.it/paracetamolo-tachipirina-rischi-ed-effetti-collaterali-del-farmaco-piu-venduto/;817;781;404,50;748;38,96%;92,90%;0,00
/innovazione/OLD_scienze.fanpage.it/trapianto-di-faccia-dopo-tentato-suicidio-katie-sorride-dopo-31-ore-di-operazione/;817;754;347,59;744;37,58%;91,68%;0,00
/innovazione/tecnologia/assomiglia-troppo-a-ed-sheeran-e-tiktok-chiude-il-suo-profilo-mi-sento-discriminato/;817;695;210,91;577;68,05%;76,50%;0,00
/innovazione/tecnologia/il-trucco-per-sapere-quante-palline-appendere-allalbero-di-natale/;817;748;195,73;633;58,36%;84,70%;0,00
/innovazione/scienze/linverno-che-non-ce-rischi-e-conseguenze-della-neve-perduta-per-la-crisi-climatica/;816;745;214,53;638;70,58%;81,13%;0,00
/innovazione/OLD_scienze.fanpage.it/questa-foto-record-ad-altissima-risoluzione-mostra-gli-atomi-come-non-li-avete-mai-visti/;815;747;381,88;747;27,16%;90,67%;0,00
/innovazione/OLD_tech.fanpage.it/sconto-del-70-sui-gioielli-pandora-attenzione-alla-nuova-truffa-su-facebook/;815;751;404,18;751;51,13%;92,02%;0,00
/innovazione/OLD_tech.fanpage.it/se-ti-arriva-un-sms-che-chiede-un-codice-whatsapp-non-rispondere-lallarme-della-polizia-postale/;815;756;499,72;710;35,29%;90,67%;0,00
/innovazione/tecnologia/facebook-non-protegge-i-dati-degli-utenti-lue-prepara-multa-da-13-miliardi-di-dollari/;815;755;372,33;696;61,45%;83,93%;0,00
/innovazione/OLD_scienze.fanpage.it/scoperta-choc-ecco-i-pipistrelli-che-si-nutrono-di-sangue-umano-e-perche/;814;752;313,80;745;42,65%;91,28%;0,00
/innovazione/OLD_tech.fanpage.it/cosi-la-lombardia-usa-le-celle-telefoniche-per-controllare-chi-resta-a-casa/;814;759;308,17;680;32,21%;88,21%;0,00
/innovazione/scienze/cuore-ingrossato-di-tre-volte-nei-giovani-che-hanno-una-vita-sedentaria/;814;783;147,90;685;80,88%;84,89%;0,00
/innovazione/OLD_tech.fanpage.it/il-trucco-per-leggere-i-messaggi-eliminati-da-whatsapp-e-messenger/;812;738;524,57;736;31,45%;90,27%;0,00
/innovazione/scienze/perche-le-centrali-nucleari-costano-cosi-tanto/;812;725;363,66;711;42,50%;86,82%;0,00
/innovazione/scienze/sgridare-i-bambini-puo-essere-dannoso-quanto-maltrattamenti-e-abusi/;812;760;234,85;591;82,40%;79,19%;0,00
/innovazione/OLD_scienze.fanpage.it/catturata-rana-gigante-in-texas-grazie-al-complotto-della-prospettiva/;811;756;176,05;751;44,41%;92,23%;0,00
/innovazione/OLD_scienze.fanpage.it/la-pianura-padana-e-africana-lo-dice-la-scienza/p24/;810;739;332,10;738;58,13%;91,11%;0,00
/innovazione/tecnologia/cosa-dice-you-want-to-bam-ba-il-suono-virale-su-tiktok-del-rapper-goya-menor/;810;677;190,67;677;41,56%;83,21%;0,00
/innovazione/tecnologia/uno-youtuber-fatto-precipitare-il-suo-aereo-per-avere-piu-visualizzazioni-ora-rischia-il-carcere/;810;761;246,77;552;69,73%;75,31%;0,00
/innovazione/OLD_scienze.fanpage.it/coronavirus-mappa-in-tempo-quasi-reale-mostra-la-diffusione-dellinfezione-nel-mondo/;809;722;175,22;683;58,98%;85,54%;0,00
/innovazione/scienze/luglio-2023-e-stato-il-mese-piu-caldo-degli-ultimi-10-000-anni/;809;745;146,40;472;64,90%;67,86%;0,00
/innovazione/tecnologia/la-baby-star-ucraina-ameli-ha-perso-il-nonno-in-guerra-la-sua-ultima-canzone-e-per-lui/;809;711;226,65;710;47,40%;86,90%;0,00
/innovazione/OLD_scienze.fanpage.it/l-affascinante-rosa-nera-di-halfeti-in-turchia/;808;738;370,64;737;35,09%;91,34%;0,00
/innovazione/OLD_scienze.fanpage.it/tutti-gli-animali-dichiarati-estinti-nel-2020-e-quelli-che-potrebbero-sparire-nel-2021/;808;727;473,90;720;33,84%;88,86%;0,00
/innovazione/OLD_tech.fanpage.it/i-migliori-smart-garden-guida-allacquisto/;808;722;853,83;719;26,99%;88,86%;0,00
/innovazione/OLD_tech.fanpage.it/perche-facebook-ha-eliminato-il-tasto-condividi/;808;747;516,52;747;39,04%;92,45%;0,00
/innovazione/scienze/luomo-torna-sulla-luna-la-nasa-rivela-dove-sbarcheranno-gli-astronauti-della-missione-artemis-iii/;807;741;338,00;691;44,30%;85,50%;0,00
/innovazione/scienze/straordinaria-strada-di-mattoni-gialli-scoperta-nelle-profondita-delloceano-pacifico-il-video/;807;748;164,58;538;43,31%;75,34%;0,00
/innovazione/scienze/questo-satellite-raccoglie-lenergia-solare-nello-spazio-per-inviarla-sulla-terra/;806;653;133,31;478;49,48%;65,88%;0,00
/innovazione/OLD_scienze.fanpage.it/5-cose-assurde-sulle-rane-che-ti-faranno-impazzire-per-questi-anfibi-che-saltano/;805;737;463,70;729;33,93%;90,19%;0,00
/innovazione/OLD_scienze.fanpage.it/5-rimedi-anti-zanzare-naturali-ed-economici/;805;761;610,39;759;37,37%;93,29%;0,00
/innovazione/OLD_scienze.fanpage.it/gli-animali-non-fanno-sesso-solo-per-procreare/;805;753;473,75;749;41,33%;91,93%;0,00
/innovazione/OLD_scienze.fanpage.it/cose-la-telaziasi-infezione-causata-da-vermi-negli-occhi-come-si-contrae-e-quali-sono-i-sintomi/;804;737;493,63;723;31,91%;90,17%;0,00
/innovazione/OLD_scienze.fanpage.it/epidermodisplasia-verruciforme-la-rara-malattia-che-trasforma-la-pelle-in-corteccia/;804;724;237,57;712;36,94%;88,56%;0,00
/innovazione/scienze/un-disturbo-poco-noto-della-long-covid-puo-rendere-difficile-deglutire-il-cibo/;804;717;215,78;713;46,42%;88,81%;0,00
/innovazione/tecnologia/instagram-lancia-recap-2022-come-creare-la-tua-galleria-con-i-post-migliori-dellanno/;804;749;395,59;735;42,31%;91,79%;0,00
/innovazione/tecnologia/perche-non-e-arrivato-il-messaggio-it-alert-del-sistema-di-allarme-pubblico-e-cosa-fare-dopo-il-test/?from=taboola_exploremore;803;744;107,52;413;76,25%;69,61%;0,00
/innovazione/scienze/un-graffio-sulle-padelle-in-teflon-puo-rilasciare-migliaia-di-particelle-plastiche-negli-alimenti/;802;744;392,94;738;44,31%;91,40%;0,00
/innovazione/tecnologia/microsoft-ha-creato-un-nuovo-clippy-questa-volta-e-piu-intelligente/;802;732;290,40;625;68,37%;79,68%;0,00
/innovazione/tecnologia/perche-elon-musk-ha-deciso-di-togliere-la-spunta-blu-al-new-york-times/;802;758;542,34;698;62,57%;85,04%;0,00
/innovazione/OLD_scienze.fanpage.it/un-serpente-ancora-vivo-nella-bocca-di-una-rana-cosa-si-nasconde-dietro-a-questa-foto/;801;739;327,09;730;39,02%;92,01%;0,00
/innovazione/OLD_tech.fanpage.it/trucchi-iphone-come-nascondere-il-dock-di-ios/;801;687;382,41;684;14,64%;85,39%;0,00
/innovazione/shopping-news/i-10-migliori-ventilatori-usb/;801;741;585,19;712;42,16%;90,39%;0,00
/innovazione/tecnologia/apple-si-lascia-sfuggire-un-altro-segreto-sul-suo-visore-cosa-sappiamo-del-prossimo-dispositivo/;801;770;299,44;624;48,80%;85,39%;0,00
/innovazione/OLD_scienze.fanpage.it/e-il-nostro-pianeta-ed-e-l-unico-su-cui-c-e-vita-per-ora-cos-e-la-terra/;800;699;213,20;691;41,91%;84,13%;0,00
/innovazione/OLD_scienze.fanpage.it/la-tac-piu-potente-del-mondo-e-finalmente-in-italia-diagnosi-in-un-secondo-senza-pericoli/;800;737;446,26;736;36,44%;91,88%;0,00
/innovazione/scienze/caffe-decaffeinato-naturale-e-non-industriale-sempre-piu-vicino-grazie-a-queste-piante-speciali/;800;724;242,70;635;69,44%;83,88%;0,00
/innovazione/OLD_scienze.fanpage.it/tripofobia-svelato-il-mistero-della-paura-dei-buchi-ecco-da-cosa-dipende/;798;741;303,59;733;37,77%;91,23%;0,00
/innovazione/OLD_tech.fanpage.it/whatsapp-tre-modi-per-installare-la-beta-e-provare-in-anteprima-il-tema-scuro/;798;686;448,12;674;25,22%;82,83%;0,00
/innovazione/shopping-news/migliori-ventilatori-da-tavolo-del-2022-classifica-e-guida-allacquisto/;798;704;690,90;674;36,56%;85,71%;0,00
/innovazione/tecnologia/elon-musk-vuole-fare-pagare-x-a-tutti-gli-utenti-quanto-costa-liscrizione/;797;756;294,24;645;53,95%;80,80%;0,00
/innovazione/tecnologia/tutti-i-social-del-presidente-quali-sono-stati-i-primi-post-di-silvio-berlusconi/;796;738;319,54;658;69,35%;85,93%;0,00
/innovazione/OLD_scienze.fanpage.it/shampoo-per-gatti-classifica-dei-migliori/;795;741;678,28;736;33,06%;91,95%;0,00
/innovazione/scienze/splendido-e-raro-allineamento-di-pianeti-nel-cielo-di-aprile-come-vederlo-a-occhio-nudo/;795;714;250,61;663;50,38%;84,65%;0,00
/innovazione/shopping-news/offerte-primavera-ebay-fino-al-35-di-sconto-sul-monopattini-elettrici-per-muoversi-in-citta/;795;735;270,80;729;63,47%;91,32%;0,00
/innovazione/scienze/magnifiche-impronte-di-dinosauro-scoperte-sul-lungomare-forse-lasciate-da-un-mantellisauro/;794;742;111,73;593;70,37%;74,94%;0,00
/innovazione/scienze/scoperte-2-000-teste-di-ariete-mummificate-in-un-tempio-del-grande-faraone-ramses-ii/;794;733;220,25;643;64,07%;76,70%;0,00
/innovazione/tecnologia/elon-musk-sta-provando-a-salvare-twitter-mettendo-tutti-i-servizi-a-pagamento-ci-riuscira/;794;748;260,63;679;61,18%;85,52%;0,00
/innovazione/tecnologia/lirlanda-lancia-un-corso-di-laurea-per-diventare-influencer-come-funziona-e-quali-corsi-ci-sono/;794;731;327,14;657;63,73%;85,64%;0,00
/innovazione/tecnologia/mark-zuckeberg-lancia-il-suo-esercito-di-chatbot-avranno-personalita-diverse-per-ogni-bisogno/;794;736;199,34;563;69,03%;78,72%;0,00
/innovazione/tecnologia/ultimatum-a-chatgpt-se-vuole-tornare-in-italia-ha-tutto-un-elenco-di-condizioni-da-rispettare/;794;732;282,06;545;68,26%;71,91%;0,00
